threshold,coverage,mse,k,temperature
-3.5869007110595703,1.0,53.01303068222106,8,0.05
0.9474343180656433,0.1008869179600887,52.83105922333931,8,0.1
0.7041873693466187,0.15077605321507762,52.83254551363225,8,0.1
0.6697090923786163,0.17516629711751663,52.832579843399415,8,0.1
0.7937754243612289,0.12527716186252771,52.834128815964746,8,0.1
0.617359793186188,0.2006651884700665,52.83418036810845,8,0.1
0.5249927908182144,0.22505543237250555,52.83654057065985,8,0.1
0.45513224601745605,0.25055432372505543,52.84210238075325,8,0.1
0.3855095632374291,0.2749445676274945,52.84541263925246,8,0.1
0.25271473228931424,0.35033259423503327,52.84737835118471,8,0.1
0.21054920554161072,0.37472283813747226,52.84852510494615,8,0.1
0.34012022912502293,0.3004434589800443,52.85038581596765,8,0.1
0.1858853518962861,0.40022172949002216,52.8516908971715,8,0.1
0.2987521894276144,0.32483370288248337,52.85506241721307,8,0.1
0.14387620165944107,0.4246119733924612,52.857131162010596,8,0.1
0.11140260323882119,0.4501108647450111,52.85732526723487,8,0.1
2.0958946824073834,0.050997782705099776,52.85838998727152,8,0.1
0.07029918022453786,0.4745011086474501,52.86240724686896,8,0.1
0.03358681499958038,0.5,52.86700953589856,8,0.1
-0.012209415435790934,0.5254988913525499,52.86761011799001,8,0.1
-0.05599715858697892,0.549889135254989,52.86790420030425,8,0.1
1.3078112304210687,0.07538802660753881,52.869946524047414,8,0.1
-0.14955264925956704,0.5997782705099778,52.87275016526773,8,0.1
-0.09912592768669108,0.5753880266075388,52.8730140681519,8,0.1
-0.4066359072923661,0.6751662971175166,52.87776862619761,8,0.1
-0.23251834884285927,0.6252771618625277,52.879446385158005,8,0.1
-0.5137467622756957,0.6995565410199557,52.88014791315221,8,0.1
-0.3134079426527023,0.6496674057649667,52.88016311961701,8,0.1
-0.618092679977417,0.7250554323725056,52.882050660465,8,0.1
-0.7187274098396301,0.7494456762749445,52.88761629759523,8,0.1
-0.8149559706449508,0.7749445676274944,52.891636893554306,8,0.1
-0.9520448207855224,0.7993348115299335,52.90004215323382,8,0.1
-1.023053738474846,0.8248337028824834,52.905811513291916,8,0.1
-1.0818678379058837,0.8492239467849224,52.912691752641145,8,0.1
-1.1373252421617508,0.8747228381374723,52.91551638453775,8,0.1
-1.2510380864143371,0.8991130820399114,52.920038159975505,8,0.1
-1.4920406728982922,0.9246119733924612,52.92895682985687,8,0.1
-1.666341644525528,0.9490022172949002,52.932247415080596,8,0.1
-1.8073891699314117,0.9745011086474501,52.94103558048176,8,0.1
-2.5890891551971436,1.0,52.95433002022427,8,0.1
1.0205515921115869,0.1008869179600887,52.825766869004696,8,0.2
0.7712415084242821,0.12527716186252771,52.83066617793938,8,0.2
0.664109176397324,0.15077605321507762,52.83183002634972,8,0.2
0.6205356210470201,0.17516629711751663,52.833086105040245,8,0.2
0.5925032854080201,0.2006651884700665,52.8332036511039,8,0.2
0.5360726207494736,0.22505543237250555,52.83638596195275,8,0.2
0.26912784203886986,0.37472283813747226,52.837424791504475,8,0.2
0.3879415452480318,0.3004434589800443,52.83779077981081,8,0.2
0.3491842269897463,0.32483370288248337,52.83832905058398,8,0.2
0.4250401042401791,0.2749445676274945,52.84003143264516,8,0.2
0.4714089035987854,0.25055432372505543,52.84058520114893,8,0.2
0.29847359061241147,0.35033259423503327,52.84080766439073,8,0.2
0.23208859562873868,0.40022172949002216,52.840913854334524,8,0.2
0.2018247313797474,0.4246119733924612,52.848352580974485,8,0.2
0.170757506042719,0.4501108647450111,52.85603734835525,8,0.2
0.13223404400050642,0.4745011086474501,52.85871980365989,8,0.2
0.11029667407274246,0.5,52.85933103867522,8,0.2
0.06541485339403155,0.5254988913525499,52.860904215307706,8,0.2
0.03643530458211898,0.549889135254989,52.86274892463574,8,0.2
2.099448835849764,0.050997782705099776,52.86336090981633,8,0.2
-0.0668212532997131,0.5997782705099778,52.86740236868104,8,0.2
-0.01832313537597644,0.5753880266075388,52.868181519261626,8,0.2
1.349928218126298,0.07538802660753881,52.87091957644338,8,0.2
-0.12792323157191277,0.6252771618625277,52.87156633232185,8,0.2
-0.2161377102136611,0.6496674057649667,52.87174310270665,8,0.2
-0.3096827313303948,0.6751662971175166,52.87308656120473,8,0.2
-0.43684605360031065,0.6995565410199557,52.87373643769431,8,0.2
-0.4995848000049589,0.7250554323725056,52.8748568178286,8,0.2
-0.6263557076454163,0.7494456762749445,52.87996862799519,8,0.2
-0.7002632677555085,0.7749445676274944,52.88272377009319,8,0.2
-0.8525689601898192,0.7993348115299335,52.88724232046746,8,0.2
-0.9393259555101393,0.8248337028824834,52.89219299669574,8,0.2
-1.0475429534912104,0.8492239467849224,52.89699003596965,8,0.2
-1.1146826893091202,0.8747228381374723,52.90448997946107,8,0.2
-1.1848158359527587,0.8991130820399114,52.9072646231854,8,0.2
-1.3901302814483634,0.9246119733924612,52.912687078891736,8,0.2
-1.6192330241203308,0.9490022172949002,52.917399505409634,8,0.2
-1.7864620685577393,0.975609756097561,52.926816106655984,8,0.2
-2.4284374713897705,1.0,52.9354960485274,8,0.2
0.7899509280920028,0.15077605321507762,52.84661833836915,16,0.05
0.2674587577581406,0.3004434589800443,52.846701791283024,16,0.05
0.399337463080883,0.25055432372505543,52.848217801938404,16,0.05
0.7511867880821229,0.17516629711751663,52.84948567247812,16,0.05
0.8411902859807014,0.12527716186252771,52.849921774714524,16,0.05
0.2137427039444449,0.32483370288248337,52.85027373505602,16,0.05
0.4935721926391121,0.22505543237250555,52.85048047622941,16,0.05
0.6546925544738772,0.2006651884700665,52.85127303045325,16,0.05
