dataset,method,series,origin,weighted_quantile_loss,coverage_80,normalized_width_80
kdd_air,chronos,17,8739,0.4912964953678764,0.2916666666666667,1.5473734537760417
kdd_air,chronos,17,8892,0.1955592159181833,0.7916666666666666,1.1695149739583333
kdd_air,chronos,17,9044,0.3439491503044135,1.0,2.4765625
kdd_air,chronos,17,9196,0.21483773288006583,1.0,1.50787353515625
kdd_air,chronos,17,9348,0.2529905838426203,0.75,0.8561503092447916
kdd_air,chronos,18,8283,0.0827875592228439,1.0,0.6730244954427084
kdd_air,chronos,18,8435,0.39297597699591685,0.16666666666666666,0.21354166666666666
kdd_air,chronos,18,8587,0.11126255608267252,0.875,0.8085525830586752
kdd_air,chronos,18,8739,0.14984551298742493,0.8333333333333334,0.9469757080078125
kdd_air,chronos,18,8892,0.1279043941448132,1.0,0.9389095306396484
kdd_air,chronos,18,9044,0.3640263304217822,1.0,2.7286885579427085
kdd_air,chronos,18,9196,0.17492388771432968,1.0,1.2838541666666667
kdd_air,chronos,18,9348,0.2167671475093812,0.8333333333333334,0.8396746317545573
kdd_air,chronos,19,8283,0.17080909225882757,0.5416666666666666,0.54779052734375
kdd_air,chronos,19,8435,0.31772752790194425,0.3333333333333333,0.7162322998046875
kdd_air,chronos,19,8587,0.18637732362581627,0.75,0.8878631591796875
kdd_air,chronos,19,8739,0.18209794107824562,0.75,0.9178263346354166
kdd_air,chronos,19,8892,0.11315320572919314,0.9166666666666666,0.7189637819925944
kdd_air,chronos,19,9044,0.8879595494104756,0.20833333333333334,2.071863810221354
kdd_air,chronos,19,9196,0.26478299854530224,0.6666666666666666,0.9116992950439453
kdd_air,chronos,19,9348,0.7307049666945306,0.3333333333333333,0.7152506510416666
kdd_air,chronos,20,8300,0.5682752856674294,0.7083333333333334,2.7374388376871743
kdd_air,chronos,20,8452,0.2817832246008847,0.9583333333333334,2.4375406901041665
kdd_air,chronos,20,8605,0.3098699952165286,0.6666666666666666,1.1097005208333333
kdd_air,chronos,20,8757,0.1447523953600062,1.0,1.2295735677083333
kdd_air,chronos,20,8910,0.1972980062994692,0.9583333333333334,1.4573939243952434
kdd_air,chronos,20,9062,0.18834349469592174,0.9583333333333334,1.2403666178385417
kdd_air,chronos,20,9215,0.33633901117783455,0.625,1.157580057779948
kdd_air,chronos,20,9367,0.6209027979736371,0.5416666666666666,2.0160293579101562
kdd_air,chronos,21,8283,6.696207674592732,0.3333333333333333,22.035074869791668
kdd_air,chronos,21,8435,0.4418803277425468,0.9166666666666666,2.467310587565104
kdd_air,chronos,21,8587,0.3111702260975209,0.7916666666666666,1.7801717122395833
kdd_air,chronos,21,8739,0.3715341364343961,0.875,2.4314371744791665
kdd_air,chronos,21,8892,0.5391755244177249,0.625,2.2274169921875
kdd_air,chronos,21,9044,0.2727813773685031,1.0,2.109522501627604
kdd_air,chronos,21,9196,0.6183304786138858,1.0,3.260711669921875
kdd_air,chronos,21,9348,0.282418625553449,1.0,2.4309488932291665
kdd_air,chronos,22,8283,0.17973045502892798,0.4166666666666667,0.6625334421793619
kdd_air,chronos,22,8435,0.3661007789481017,0.5416666666666666,0.6786371866861979
kdd_air,chronos,22,8587,0.17529944333558284,0.625,0.5362116495768229
kdd_air,chronos,22,8739,0.15875753294676542,0.9166666666666666,1.0176769892374675
kdd_air,chronos,22,8892,0.11516519378249843,1.0,0.8998527526855469
kdd_air,chronos,22,9044,0.5353271320979629,0.7083333333333334,2.895055135091146
kdd_air,chronos,22,9196,0.15830996425615418,0.875,0.9330876668294271
kdd_air,chronos,22,9348,0.23309790491022994,1.0,1.5865885416666667
kdd_air,chronos,23,8283,0.052771857380867,0.9583333333333334,0.3810221354166667
kdd_air,chronos,23,8435,0.11006645030445522,0.8333333333333334,0.5232747395833334
kdd_air,chronos,23,8587,0.09159141116672093,1.0,0.6324354807535807
kdd_air,chronos,23,8739,0.08039654592672983,0.875,0.5516357421875
kdd_air,chronos,23,8892,0.2226092552973164,0.3333333333333333,0.4669596354166667
kdd_air,chronos,23,9044,0.06738498326804904,0.7916666666666666,0.3236490885416667
kdd_air,chronos,23,9196,0.07206154780255423,0.8333333333333334,0.4718017578125
kdd_air,chronos,23,9348,0.1019396452440156,0.875,0.6398111979166666
nn5,chronos,0,602,0.5344685428243663,0.875,3.2552621023995534
nn5,chronos,0,605,0.5532433059199581,0.8571428571428571,3.3234165736607144
nn5,chronos,0,608,0.5913273534205343,0.8035714285714286,2.721400669642857
nn5,chronos,0,611,0.6119109351587083,0.8214285714285714,2.9146902901785716
nn5,chronos,0,615,0.6296693571887556,0.7857142857142857,2.884181431361607
nn5,chronos,0,618,0.6632080779810037,0.8035714285714286,2.969914027622768
nn5,chronos,0,621,0.6317727810880612,0.8571428571428571,3.2319510323660716
nn5,chronos,0,624,0.6403682116906912,0.8571428571428571,3.614292689732143
nn5,chronos,1,602,0.46546341985508444,0.7678571428571429,2.3800223214285716
nn5,chronos,1,605,0.4515661717104238,0.7678571428571429,2.2440011160714284
nn5,chronos,1,608,0.43170864092673933,0.8571428571428571,2.4282924107142856
nn5,chronos,1,611,0.4241658849397763,0.8571428571428571,2.299595424107143
nn5,chronos,1,615,0.4262940931732634,0.8392857142857143,2.2760532924107144
nn5,chronos,1,618,0.43631295460897185,0.7857142857142857,2.2327880859375
nn5,chronos,1,621,0.43007885316785954,0.8392857142857143,2.3052455357142856
nn5,chronos,1,624,0.49268778154316045,0.8035714285714286,2.4041224888392856
nn5,chronos,2,602,0.8778703675871449,0.44642857142857145,2.2956651960100447
nn5,chronos,2,605,0.8523252039194285,0.6071428571428571,2.7172982352120534
nn5,chronos,2,608,0.8067693615265723,0.6607142857142857,2.61297607421875
nn5,chronos,2,611,0.78567533551804,0.6428571428571429,2.912715366908482
nn5,chronos,2,615,0.7964145494292357,0.5178571428571429,2.3681640625
nn5,chronos,2,618,0.7132126256579622,0.6785714285714286,3.0081089564732144
nn5,chronos,2,621,0.7301325854202287,0.6071428571428571,2.639918736049107
nn5,chronos,2,624,0.7392356483775767,0.6607142857142857,2.9678257533482144
nn5,chronos,3,602,0.7016603135137952,0.9285714285714286,4.911551339285714
nn5,chronos,3,605,0.7580685954419007,0.9107142857142857,5.413992745535714
nn5,chronos,3,608,0.7761380537668066,0.9107142857142857,5.110765729631696
nn5,chronos,3,611,0.7312400095907616,0.9464285714285714,5.442544119698661
nn5,chronos,3,615,0.7252952508040748,0.8214285714285714,3.928828648158482
nn5,chronos,3,618,0.6913686142646751,0.7321428571428571,3.2222510746547153
nn5,chronos,3,621,0.7910707887295367,0.8214285714285714,4.276138850620815
nn5,chronos,3,624,0.835915680268469,0.7142857142857143,3.509312220982143
nn5,chronos,4,602,0.7144803304047811,0.75,2.167720249720982
nn5,chronos,4,605,0.8042039690273148,0.6607142857142857,2.4469103131975447
nn5,chronos,4,608,0.8039622241098967,0.625,2.1405160086495534
nn5,chronos,4,611,0.7027913640563687,0.6964285714285714,2.2524937220982144
nn5,chronos,4,615,0.8493413319101647,0.5714285714285714,1.9887935093470983
nn5,chronos,4,618,0.7463259416233216,0.6607142857142857,2.2749219621930803
nn5,chronos,4,621,0.9066610593792228,0.5,2.194915771484375
nn5,chronos,4,624,0.9406690534464792,0.44642857142857145,2.3270350864955356
nn5,chronos,5,602,0.6226570147499886,0.7678571428571429,2.7983665466308594
nn5,chronos,5,605,0.6580716570495584,0.7321428571428571,2.6617322649274553
nn5,chronos,5,608,0.6743646739594018,0.7142857142857143,2.7215892246791293
nn5,chronos,5,611,0.6920764973619953,0.75,3.1795828683035716
nn5,chronos,5,615,0.6860885816060804,0.75,2.9921700613839284
nn5,chronos,5,618,0.6833188967280356,0.75,3.099543980189732
nn5,chronos,5,621,0.7914152726409069,0.7321428571428571,3.7098475864955356
nn5,chronos,5,624,0.9058986797562932,0.5178571428571429,3.039544241768973
nn5,chronos,6,602,0.6619763879992423,0.8035714285714286,2.8827917916434154
nn5,chronos,6,605,0.612406084234161,0.7857142857142857,2.892126900809152
nn5,chronos,6,608,0.6657115883504351,0.7321428571428571,2.792616707938058
nn5,chronos,6,611,0.5940882227871389,0.7678571428571429,3.0704171316964284
nn5,chronos,6,615,0.5981399080671725,0.75,2.7661045619419644
nn5,chronos,6,618,0.5859722050616428,0.7678571428571429,2.9534388950892856
nn5,chronos,6,621,0.5781144663425428,0.7857142857142857,3.0018833705357144
nn5,chronos,6,624,0.7597695672352399,0.6785714285714286,3.2196366446358815
nn5,chronos,7,602,0.6182846079264501,0.8571428571428571,3.411464146205357
nn5,chronos,7,605,0.6516436268525597,0.8571428571428571,3.589442661830357
nn5,chronos,7,608,0.719047280542353,0.7857142857142857,3.7573253086635043
nn5,chronos,7,611,0.6339761895787281,0.7857142857142857,3.3607003348214284
nn5,chronos,7,615,0.7903041179508102,0.5357142857142857,2.3836398805890764
nn5,chronos,7,618,0.6074891057757972,0.8392857142857143,3.1008191789899553
nn5,chronos,7,621,0.6497183039435186,0.6428571428571429,2.558417184012277
nn5,chronos,7,624,0.7023620571591891,0.5892857142857143,2.7031075613839284
nn5,chronos,8,602,0.6508963340117285,0.75,2.2526768275669644
nn5,chronos,8,605,0.6913241472649609,0.6964285714285714,2.36676025390625
nn5,chronos,8,608,0.7636432029329063,0.5714285714285714,2.0245535714285716
nn5,chronos,8,611,0.7567920723153899,0.5357142857142857,2.297916957310268
nn5,chronos,8,615,0.8667360426081965,0.39285714285714285,1.8190830775669642
nn5,chronos,8,618,0.8240516638494141,0.4107142857142857,2.082676478794643
nn5,chronos,8,621,0.901781407976523,0.35714285714285715,2.1413792201450894
nn5,chronos,8,624,1.0161646104218172,0.19642857142857142,1.8785138811383928
nn5,chronos,9,602,0.7724554243719295,0.7321428571428571,2.419522966657366
nn5,chronos,9,605,0.8098035593117986,0.6785714285714286,2.533416748046875
nn5,chronos,9,608,0.8568172305911068,0.6607142857142857,2.2396937779017856
nn5,chronos,9,611,0.8585359285807327,0.6607142857142857,2.5864693777901784
nn5,chronos,9,615,0.9602490744597855,0.5,2.206695556640625
nn5,chronos,9,618,0.9738899444806434,0.5,2.2258693150111606
nn5,chronos,9,621,1.107065030746162,0.35714285714285715,2.11431884765625
nn5,chronos,9,624,1.2816312954628042,0.26785714285714285,1.7531193324497767
nn5,chronos,10,602,0.8877185154246121,0.8214285714285714,4.972300938197544
nn5,chronos,10,605,0.7534967416880785,0.8571428571428571,4.683367047991071
nn5,chronos,10,608,0.798206741866722,0.7857142857142857,4.235979352678571
nn5,chronos,10,611,0.7673914604049751,0.8214285714285714,4.492152622767857
nn5,chronos,10,615,0.8825626325023005,0.75,4.360246930803571
nn5,chronos,10,618,0.8140627582319127,0.7857142857142857,4.135798863002232
nn5,chronos,10,621,0.7482481701903799,0.6428571428571429,2.845668247767857
nn5,chronos,10,624,0.8290722007552783,0.6071428571428571,2.793247767857143
nn5,chronos,11,602,0.7392452938759345,0.7857142857142857,3.435154506138393
nn5,chronos,11,605,0.6786258039932276,0.8035714285714286,3.469425746372768
nn5,chronos,11,608,0.9068235348962759,0.6607142857142857,3.0380161830357144
nn5,chronos,11,611,0.6497023484007167,0.875,4.006349836077009
nn5,chronos,11,615,0.7717261105828497,0.625,3.270854949951172
nn5,chronos,11,618,0.5799463864684749,0.8928571428571429,3.5292489188058034
nn5,chronos,11,621,0.6659272118407811,0.8214285714285714,3.7067980085100447
nn5,chronos,11,624,0.8664371890040845,0.5535714285714286,3.0766993931361606
nn5,chronos,12,602,0.8094737429171799,0.6964285714285714,2.422210693359375
nn5,chronos,12,605,0.778123294810454,0.7321428571428571,2.402167184012277
nn5,chronos,12,608,0.7881711073574567,0.6964285714285714,1.996337890625
nn5,chronos,12,611,0.7902963447428885,0.6785714285714286,2.596960885184152
nn5,chronos,12,615,0.8982281519188768,0.5,1.9043688092912947
nn5,chronos,12,618,0.8618843671466623,0.5357142857142857,2.4699854169573103
nn5,chronos,12,621,0.9194403627798671,0.44642857142857145,2.20245361328125
nn5,chronos,12,624,1.0596139101222868,0.32142857142857145,1.9324990723814284
nn5,chronos,13,602,0.7089731524587565,0.6428571428571429,2.740299769810268
nn5,chronos,13,605,0.8109486827737694,0.5892857142857143,2.718388148716518
nn5,chronos,13,608,0.8001217152391161,0.5892857142857143,3.0126429966517856
nn5,chronos,13,611,0.7684154644570731,0.5892857142857143,2.8178013392857144
nn5,chronos,13,615,0.7948064747982633,0.5892857142857143,2.8617117745535716
nn5,chronos,13,618,0.7396316608265416,0.625,2.8270089285714284
nn5,chronos,13,621,0.8755574148842284,0.5714285714285714,2.885334014892578
nn5,chronos,13,624,0.7660945053773286,0.625,2.647739955357143
nn5,chronos,14,602,0.7998655943820874,0.8392857142857143,3.664391653878348
nn5,chronos,14,605,0.8392349255138211,0.7678571428571429,3.820796421595982
nn5,chronos,14,608,0.9351022391890486,0.7321428571428571,3.3958042689732144
nn5,chronos,14,611,0.851253891940273,0.75,3.9341517857142856
nn5,chronos,14,615,1.0152393158236963,0.5892857142857143,3.0468052455357144
nn5,chronos,14,618,0.8850093520889502,0.6071428571428571,3.3794337681361606
nn5,chronos,14,621,1.017053319999416,0.4642857142857143,2.369421822684152
nn5,chronos,14,624,1.0875469747642499,0.375,1.7934744698660714
nn5,chronos,15,602,0.4722970764640541,0.875,3.2880031040736606
nn5,chronos,15,605,0.46670292817233566,0.8928571428571429,3.1657017299107144
nn5,chronos,15,608,0.4848164602848036,0.8035714285714286,3.12298583984375
nn5,chronos,15,611,0.471977257719707,0.7857142857142857,2.532191685267857
nn5,chronos,15,615,0.517803075182296,0.7142857142857143,2.6244594029017856
nn5,chronos,15,618,0.5923537185681718,0.5714285714285714,2.327479771205357
nn5,chronos,15,621,0.596540503132911,0.4642857142857143,1.610626220703125
nn5,chronos,15,624,0.7244668758696032,0.35714285714285715,1.4173308781215124
nn5,chronos,16,602,0.7345398813574796,0.5892857142857143,1.9678257533482142
nn5,chronos,16,605,0.655662466896077,0.75,2.6696036202566966
nn5,chronos,16,608,0.7545823104945676,0.6785714285714286,2.327880859375
nn5,chronos,16,611,0.8526522571753178,0.5357142857142857,2.23125730242048
nn5,chronos,16,615,0.8219257080572702,0.5178571428571429,1.8953465053013392
nn5,chronos,16,618,0.7109157390981203,0.75,2.9275283813476562
nn5,chronos,16,621,0.789280084564927,0.5357142857142857,2.2725394112723216
nn5,chronos,16,624,0.8941882766162356,0.48214285714285715,2.476438249860491
nn5,chronos,17,602,1.3875570291492512,0.75,5.836829049246652
nn5,chronos,17,605,1.4981540005848122,0.7142857142857143,5.980887276785714
nn5,chronos,17,608,1.5779871468936715,0.6071428571428571,5.179724012102399
nn5,chronos,17,611,1.2148140930113316,0.7142857142857143,5.6995551245553155
nn5,chronos,17,615,1.0061010688662506,0.7678571428571429,4.794686453683036
nn5,chronos,17,618,0.907856469593909,0.8035714285714286,4.562161036900112
nn5,chronos,17,621,0.9688538101532254,0.7321428571428571,3.55902099609375
nn5,chronos,17,624,1.0288765730336307,0.6964285714285714,3.711970738002232
nn5,chronos,18,602,0.6160449299473493,0.6428571428571429,1.8662580762590681
nn5,chronos,18,605,0.5270912431579615,0.7678571428571429,2.180339813232422
nn5,chronos,18,608,0.5507644944292094,0.7142857142857143,1.9155262538364954
nn5,chronos,18,611,0.563926827237897,0.7321428571428571,2.212620326450893
nn5,chronos,18,615,0.6317083313750723,0.5535714285714286,1.871340070452009
nn5,chronos,18,618,0.5691951988043175,0.7321428571428571,2.099222264119557
nn5,chronos,18,621,0.7007896771077954,0.5892857142857143,2.084531511579241
nn5,chronos,18,624,0.7277326039304691,0.5357142857142857,2.1206681387765065
nn5,chronos,19,602,0.7899019794206003,0.6607142857142857,2.4730251857212613
nn5,chronos,19,605,0.7542208336936753,0.7857142857142857,3.3670828683035716
nn5,chronos,19,608,0.7726035099942237,0.7321428571428571,3.2462332589285716
nn5,chronos,19,611,0.7945907478819468,0.7321428571428571,3.2060023716517856
nn5,chronos,19,615,0.8215885132839459,0.6428571428571429,3.0058157784598216
nn5,chronos,19,618,0.8270834494182573,0.6964285714285714,3.055698939732143
nn5,chronos,19,621,0.8008002377314758,0.7321428571428571,3.6796177455357144
nn5,chronos,19,624,0.8940725651364552,0.5892857142857143,3.0983243669782365
nn5,chronos,20,602,0.5421775818491975,0.8392857142857143,3.068340846470424
nn5,chronos,20,605,0.5949341264775111,0.7678571428571429,2.8694359915597096
nn5,chronos,20,608,0.5915542481112338,0.6964285714285714,2.5182059151785716
nn5,chronos,20,611,0.5238986834351506,0.8392857142857143,3.087836129324777
nn5,chronos,20,615,0.6280809935891911,0.6071428571428571,2.4205322265625
nn5,chronos,20,618,0.5696015077155261,0.7857142857142857,2.730393545968192
nn5,chronos,20,621,0.7260688211236681,0.5178571428571429,2.490025111607143
nn5,chronos,20,624,0.7016761994876323,0.44642857142857145,1.9434443882533483
nn5,chronos,21,602,0.6641593020741959,0.7857142857142857,3.2228262765066966
nn5,chronos,21,605,0.6593620270734564,0.8035714285714286,3.1432952880859375
nn5,chronos,21,608,0.6921876428804049,0.7678571428571429,3.1964896065848216
nn5,chronos,21,611,0.6126656137473349,0.8928571428571429,4.068429129464286
nn5,chronos,21,615,0.6804883417695583,0.7678571428571429,3.255031040736607
nn5,chronos,21,618,0.6154176504129455,0.8928571428571429,4.005650111607143
nn5,chronos,21,621,0.707144548371434,0.8928571428571429,3.972124917166574
nn5,chronos,21,624,0.7822912102653865,0.75,3.48773193359375
nn5,chronos,22,602,0.5170686180293116,0.8035714285714286,3.1820591517857144
nn5,chronos,22,605,0.5338380202107752,0.7857142857142857,3.1919642857142856
nn5,chronos,22,608,0.5369392859738409,0.8214285714285714,3.404994419642857
nn5,chronos,22,611,0.5468886989867314,0.8035714285714286,3.2511160714285716
nn5,chronos,22,615,0.5672349279779674,0.75,3.3153599330357144
nn5,chronos,22,618,0.5806538560793603,0.7678571428571429,3.14501953125
nn5,chronos,22,621,0.5562758821339923,0.75,3.0948660714285716
nn5,chronos,22,624,0.5760726442959692,0.75,3.1837332589285716
nn5,chronos,23,602,0.6766197418250763,0.7678571428571429,2.6849234444754466
nn5,chronos,23,605,0.6680144495630105,0.7857142857142857,3.25195802961077
nn5,chronos,23,608,0.7213134227575557,0.6071428571428571,2.018428257533482
nn5,chronos,23,611,0.6208765773357646,0.75,2.532301766531808
nn5,chronos,23,615,0.780329342433695,0.48214285714285715,2.0076817103794644
nn5,chronos,23,618,0.7516288483947781,0.5535714285714286,2.423529488699777
nn5,chronos,23,621,0.8212665699305943,0.48214285714285715,2.5159388950892856
nn5,chronos,23,624,0.8873525445188751,0.4642857142857143,2.686894008091518
fred_md,chronos,0,554,0.2524994591871897,1.0,1.8576990763346355
fred_md,chronos,0,563,0.2223815019009635,1.0,1.9279378255208333
fred_md,chronos,0,571,0.1953672996670421,1.0,1.69921875
fred_md,chronos,0,580,0.6219794539113841,0.0,1.3163248697916667
fred_md,chronos,0,588,0.40489227722088494,0.75,1.8172861735026042
fred_md,chronos,0,597,0.6540254827588797,0.4166666666666667,1.4011332194010417
fred_md,chronos,0,605,0.1826391741219494,1.0,1.7880859375
fred_md,chronos,0,614,0.7085472729470995,0.3333333333333333,1.2976277669270833
fred_md,chronos,1,554,0.13775987095303005,1.0,1.2239583333333333
fred_md,chronos,1,563,0.12496564653184677,1.0,1.1510416666666667
fred_md,chronos,1,571,0.29573011398315424,0.5833333333333334,1.0677083333333333
fred_md,chronos,1,580,0.11355720625983344,1.0,1.40625
fred_md,chronos,1,588,0.8070718023512099,0.3333333333333333,1.0520833333333333
fred_md,chronos,1,597,1.8217493242687648,0.08333333333333333,1.9739583333333333
fred_md,chronos,1,605,0.7764986912409463,1.0,3.8958333333333335
fred_md,chronos,1,614,0.4014913770887587,0.9166666666666666,2.7864583333333335
fred_md,chronos,2,554,0.08252251148223877,0.8333333333333334,0.5729166666666666
fred_md,chronos,2,563,0.05548800627390544,1.0,0.5364583333333334
fred_md,chronos,2,571,0.042218338118659125,0.9166666666666666,0.4140625
fred_md,chronos,2,580,0.06056242518954807,0.8333333333333334,0.4296875
fred_md,chronos,2,588,0.24221478303273514,0.4166666666666667,0.5052083333333334
fred_md,chronos,2,597,0.43701010810004337,0.16666666666666666,0.5911458333333334
fred_md,chronos,2,605,0.22535818417867023,1.0,1.5
fred_md,chronos,2,614,0.07753156026204426,1.0,0.8958333333333334
fred_md,chronos,3,554,0.11549022694428762,1.0,0.6492513020833334
fred_md,chronos,3,563,0.10483583476808336,1.0,0.7112630208333334
fred_md,chronos,3,571,0.10824304007821613,1.0,0.5974934895833334
fred_md,chronos,3,580,0.17710612184471552,0.5,0.5489908854166666
fred_md,chronos,3,588,0.22426234185695654,0.6666666666666666,0.5116780598958334
fred_md,chronos,3,597,0.3719027194711897,0.08333333333333333,0.5406901041666666
fred_md,chronos,3,605,0.10858961409992642,1.0,0.9737955729166666
fred_md,chronos,3,614,0.12557866308424206,1.0,0.8834635416666666
fred_md,chronos,4,554,0.40264211230807834,1.0,4.395833333333333
fred_md,chronos,4,563,0.4612893422444661,1.0,3.6354166666666665
fred_md,chronos,4,571,1.6953872468736435,0.16666666666666666,3.6354166666666665
fred_md,chronos,4,580,0.5839369879828559,1.0,3.7291666666666665
fred_md,chronos,4,588,3.2065694332122803,0.16666666666666666,4.322916666666667
fred_md,chronos,4,597,3.8524262163374163,0.16666666666666666,5.604166666666667
fred_md,chronos,4,605,1.3542015234629314,1.0,7.338541666666667
fred_md,chronos,4,614,1.5101016680399577,0.6666666666666666,7.661458333333333
fred_md,chronos,5,554,0.02249362998538547,1.0,0.19791666666666666
fred_md,chronos,5,563,0.021368691656324598,1.0,0.14583333333333334
fred_md,chronos,5,571,0.053842131296793626,0.4166666666666667,0.08854166666666667
fred_md,chronos,5,580,0.02120367950863308,1.0,0.23697916666666666
fred_md,chronos,5,588,0.03495921558803983,1.0,0.1875
fred_md,chronos,5,597,0.03537748124864366,0.8333333333333334,0.17447916666666666
fred_md,chronos,5,605,0.03241442574395073,0.75,0.14583333333333334
fred_md,chronos,5,614,0.02391329606374105,0.9166666666666666,0.13541666666666666
fred_md,chronos,6,554,0.13695030071669156,1.0,1.11920166015625
fred_md,chronos,6,563,0.1920413732735647,0.6666666666666666,0.827508290608724
fred_md,chronos,6,571,0.10624674028820462,0.9166666666666666,0.5703125
fred_md,chronos,6,580,0.3206257417798042,0.3333333333333333,0.5467300415039062
fred_md,chronos,6,588,0.8060178216132853,0.25,1.177734375
fred_md,chronos,6,597,0.1458939885927571,0.8333333333333334,1.0256754557291667
fred_md,chronos,6,605,0.10181605799330605,1.0,1.17852783203125
fred_md,chronos,6,614,0.08735900104252829,1.0,0.806488037109375
fred_md,chronos,7,554,0.11162555946244135,0.75,0.5884195963541666
fred_md,chronos,7,563,0.1612904751479315,0.3333333333333333,0.482177734375
fred_md,chronos,7,571,0.14881039603432225,0.5833333333333334,0.4647623697916667
fred_md,chronos,7,580,0.0813753336874975,0.9166666666666666,0.56884765625
fred_md,chronos,7,588,0.348633075484799,0.3333333333333333,0.4067891438802083
fred_md,chronos,7,597,0.3670830150445303,0.4166666666666667,0.8609720865885416
fred_md,chronos,7,605,0.16947459280490873,1.0,1.3163159688313801
fred_md,chronos,7,614,0.08769833286189371,1.0,0.7251866658528646
fred_md,chronos,8,554,0.07878703640566934,1.0,0.75537109375
fred_md,chronos,8,563,0.04727393554316626,1.0,0.43701171875
fred_md,chronos,8,571,0.07932293232944275,1.0,0.3846607208251953
fred_md,chronos,8,580,0.11457073705063928,0.75,0.3460286458333333
fred_md,chronos,8,588,0.161655937300788,0.5833333333333334,0.6376953125
fred_md,chronos,8,597,0.3089919176366594,0.0,0.5
fred_md,chronos,8,605,0.11000429987907408,1.0,0.6630859375
fred_md,chronos,8,614,0.03914047413402133,0.9166666666666666,0.3268229166666667
fred_md,chronos,9,554,0.09751684798134698,1.0,0.8219401041666666
fred_md,chronos,9,563,0.08760838442378574,0.9166666666666666,0.5369466145833334
fred_md,chronos,9,571,0.0913919899198744,0.9166666666666666,0.7342122395833334
fred_md,chronos,9,580,2.5358512982726094,0.5833333333333334,0.3785807291666667
fred_md,chronos,9,588,12.295441971884834,0.0,1.9710286458333333
fred_md,chronos,9,597,39.24702559577094,0.0,23.177083333333332
fred_md,chronos,9,605,37.04582166671753,0.25,64.0625
fred_md,chronos,9,614,18.44382286071777,1.0,114.89583333333333
fred_md,chronos,10,554,0.04935891363355849,0.5833333333333334,0.171875
fred_md,chronos,10,563,0.02972880204518636,1.0,0.2786458333333333
fred_md,chronos,10,571,0.03227536678314209,0.8333333333333334,0.2552083333333333
fred_md,chronos,10,580,0.03958752950032552,1.0,0.2916666666666667
fred_md,chronos,10,588,0.04419341087341308,1.0,0.2838541666666667
fred_md,chronos,10,597,0.1498545037375556,0.3333333333333333,0.3411458333333333
fred_md,chronos,10,605,0.03906265364752875,1.0,0.3984375
fred_md,chronos,10,614,0.04115356339348687,1.0,0.2994791666666667
fred_md,chronos,11,554,0.09062940809461806,1.0,0.6536458333333334
fred_md,chronos,11,563,0.0669345776240031,0.9166666666666666,0.5651041666666666
fred_md,chronos,11,571,0.05299087895287407,1.0,0.578125
fred_md,chronos,11,580,0.05091792212592231,1.0,0.4348958333333333
fred_md,chronos,11,588,0.2463764111200969,0.75,0.5885416666666666
fred_md,chronos,11,597,0.45100516743130153,0.08333333333333333,0.8463541666666666
fred_md,chronos,11,605,0.1492924584282769,0.8333333333333334,0.71875
fred_md,chronos,11,614,0.19985598723093664,0.5,0.8697916666666666
fred_md,chronos,12,554,0.2007044659099645,0.9166666666666666,1.6993001302083333
fred_md,chronos,12,563,0.1517349381206764,0.9166666666666666,0.9014892578125
fred_md,chronos,12,571,0.09896152549319796,1.0,0.9723663330078125
fred_md,chronos,12,580,0.3041510406467649,0.75,1.0062052408854167
fred_md,chronos,12,588,0.44277389231655334,0.6666666666666666,1.5407549540201824
fred_md,chronos,12,597,0.7032936182287004,0.3333333333333333,1.6446940104166667
fred_md,chronos,12,605,0.36837819814682,1.0,2.6507161458333335
fred_md,chronos,12,614,0.22114802731408012,0.9166666666666666,2.041015625
fred_md,chronos,13,554,0.29368241098192005,0.75,1.1276041666666667
fred_md,chronos,13,563,0.9886758804321291,0.16666666666666666,1.4010416666666667
fred_md,chronos,13,571,0.4355088684293959,1.0,4.200520833333333
fred_md,chronos,13,580,0.42853630118899866,1.0,3.9895833333333335
fred_md,chronos,13,588,0.6483754078547159,0.6666666666666666,3.0364583333333335
fred_md,chronos,13,597,1.6966723574532403,0.08333333333333333,2.9401041666666665
fred_md,chronos,13,605,0.6508786373668246,0.9166666666666666,3.0690104166666665
fred_md,chronos,13,614,0.5773588988516065,0.8333333333333334,3.021484375
fred_md,chronos,14,554,0.04742400878005557,1.0,0.2737630208333333
fred_md,chronos,14,563,0.056100274788008796,1.0,0.306640625
fred_md,chronos,14,571,0.031635201308462355,1.0,0.3231608072916667
fred_md,chronos,14,580,0.03251730220185385,1.0,0.2508951822916667
fred_md,chronos,14,588,0.04390915036201477,0.75,0.1983311971028646
fred_md,chronos,14,597,0.4576886162989669,0.16666666666666666,0.4045817057291667
fred_md,chronos,14,605,0.07246891392601862,1.0,0.7725423177083334
fred_md,chronos,14,614,0.04815963622596529,1.0,0.46840540568033856
fred_md,chronos,15,554,0.012645467122395834,1.0,0.14713541666666666
fred_md,chronos,15,563,0.015858507156372065,1.0,0.14583333333333334
fred_md,chronos,15,571,0.028640092743767633,0.9166666666666666,0.1640625
fred_md,chronos,15,580,0.024218466546800398,1.0,0.24739583333333334
fred_md,chronos,15,588,0.036326516999138726,0.8333333333333334,0.18489583333333334
fred_md,chronos,15,597,0.020081104172600634,1.0,0.203125
fred_md,chronos,15,605,0.02487317721048991,1.0,0.18229166666666666
